Time,Distance,TargetVelocity,ActualVelocity,StateOfCharge,BatteryPower,BatteryCurrent,MotorTorque,MotorSpeed,MilesPerGallon
16,4.89973843690101e-06,0,0.000333417147129506,100,1.09845784542309e-06,2.30839093866155e-08,0.000438377513080646,0.0324613661146569,0.00489973843690101
17,4.95069634775388e-06,0,0.000221221894470064,100,8.74904269662539e-08,1.83859680795766e-09,6.2677419621777e-05,0.0215380791623817,0.00495069634775388
18,4.98904485248395e-06,0,4.23871586841223e-05,100,1.83597466494644e-08,3.85827029940331e-10,7.58011145548791e-05,0.00412679758210188,0.00498904485248395
19,5.02159792837677e-06,0,4.06363575886979e-05,100,1.8876680541069e-08,3.96690309912583e-10,7.59103184259286e-05,0.00395634025607109,0.00502159792837677
20,5.04876105516856e-06,0,7.88081176719665e-05,100,9.96570833880801e-08,2.09427707420295e-09,6.23543419545861e-05,0.00767272824022757,0.00504876105516856
21,8.83070631650687e-05,3.0000049728,0.97818821556141,100,472.81869783777,9.96499043076137,44.7407444940666,95.2360311032481,0.0883070631650687
22,0.000743671431459159,5.90000977984,4.01147669517933,100,3525.95605333938,75.8013460449589,84.9290649201532,390.555839085418,0.743671431459158
23,0.00240478961308584,8.60001425536,7.99383972506073,100,7612.31968390666,168.477381742881,93.6381531236789,778.277182835751,2.40478961308584
24,0.00516929333479658,11.5000190624,11.839720981227,100,10125.322226018,228.497296744169,84.5240811621415,1152.71071321869,5.16929333479658
25,0.00892794054337659,14.30002370368,15.1087232198143,100,10648.0400285022,241.33735866021,69.7982935519681,1470.97952275655,8.92794054337659
26,0.013503341207281,16.90002801344,17.7361105379806,100,10251.8808070722,231.636061125212,57.1357285200932,1726.78094867084,13.503341207281
27,0.0186954336601318,17.30002867648,19.3312705297563,100,3318.76494738948,71.3135030184716,18.8569829757773,1882.08511628874,18.6954336601318
28,0.0240904941693662,18.10003000256,19.3760765282788,100,4.95909841468678,0.104218265404897,0.049917725391099,1886.44741119377,24.0904941693662
29,0.029477192887019,20.70003431232,19.6517291242378,100,6362.91841632346,139.50167644527,29.5695039578004,1913.28484266638,29.477192887019
30,0.0351450317580534,21.70003596992,21.2366372427835,100,9317.93514519041,208.989807159515,43.0620071422412,2067.59089182174,35.1450317580534
31,0.0412685293144876,22.40003713024,22.7707523482891,100,7504.01752238813,166.050307403033,33.0243786933148,2216.95175262503,41.2685293144876
32,0.0477258918094058,22.500037296,23.5464803513582,100,2323.90968844568,49.5947491010285,10.7518614914251,2292.47633475829,47.7258918094058
33,0.0542617767259694,22.10003663296,23.4352138229125,100,0.553798705236419,0.0116380331843077,0.00462519122160755,2281.64346804079,54.2617767259694
34,0.0607205916970862,21.5000356384,22.9802857436213,100,2.33915986580513e-05,4.91570565193173e-07,2.01052380904186e-07,2237.35184397511,60.7205916970862
35,0.0670196297263663,20.90003464384,22.3762618899014,100,1.0893508317622e-09,2.28925270052139e-11,9.53503205973308e-12,2178.54431224979,67.0196297263663
36,0.073165178501515,20.40003381504,21.8747299122589,100,0,0,2.12165229297941e-17,2129.71535043836,73.165178501515
37,0.0791593325065635,19.80003282048,21.2788724795725,100,0,0,2.05691589829025e-23,2071.70289834615,79.1593325065635
38,0.0846987811975586,17.0000281792,18.5226708916588,100,0,0,1.98489806885185e-28,1803.36016432259,84.6987811975586
39,0.0895408294277935,14.90002469824,16.3789212293445,100,0,0,1.03687425420718e-32,1594.64551588393,89.5408294277935
40,0.0939867965328579,14.90002469824,15.8607129836255,100,0,0,1.83442437552742e-36,1544.19295898113,93.986796532858
41,0.0983657509301678,15.20002519552,15.6684743441108,100,0,0,8.33124662269538e-41,1525.47667845269,98.3657509301678
42,0.102692228594441,15.5000256928,15.495466629088,100,365.094348018573,7.68975549097873,2.00499251546284,1508.6327133886,102.692228594441
43,0.107001518316228,16.0000265216,15.6087880932032,100,1971.45745908409,41.956604656152,11.8861799372501,1519.66564785812,107.001518316228
44,0.111417500382871,17.10002834496,16.32032335091,100,4919.67489386309,106.807501628925,28.7824796239065,1588.9404488177,111.417500382871
45,0.116151111123799,19.10003166016,17.9522970376328,100,9878.3240175587,222.444797148404,52.9184209302279,1747.82878371674,116.151111123799
46,0.121459480968396,21.10003497536,20.2511699369405,100,11000,250.046701103271,53.5996634167318,1971.64617126851,121.459480968396
47,0.127377513243077,22.70003762752,22.3196956445146,100,11000,250.046517557467,48.5754821735685,2173.03704420121,127.377513243077
48,0.133840409637564,22.90003795904,24.1835255020064,100,11000,250.046814664466,44.796301440294,2354.49880734193,133.840409637564
49,0.14072302715182,22.70003762752,25.0047986066959,100,223.533742475249,4.70493450186819,1.66315345937927,2434.45764317557,140.72302715182
50,0.147609812134254,22.60003746176,24.5063511589614,100,0.00994512837171335,0.000208995237446756,7.88024594386209e-05,2385.92899001802,147.609812134254
51,0.154201440816413,21.30003530688,22.9620859566827,100,4.23107771041487e-07,8.89153961450892e-09,3.60291383766789e-09,2235.57991966916,154.201440816413
52,0.160248728996752,19.0000314944,20.5671803089672,100,1.70974345792274e-11,3.59299751202906e-13,1.64572649660315e-13,2002.4128204067,160.248728996752
53,0.165684882600999,17.10002834496,18.6022320127412,100,0,0,1.11319695228073e-20,1811.10620468729,165.684882600999
54,0.170664871191639,15.80002619008,17.2771801750261,100,0,0,4.03684340221827e-25,1682.09966379616,170.664871191639
55,0.175392123021443,15.80002619008,16.8916810528284,100,0,0,1.55874785721393e-29,1644.56761647863,175.392123021443
56,0.18006881638443,17.70002933952,16.9201149770954,100,3373.22708027541,72.441875978576,17.7995652159967,1647.33593248653,179.25065924661
57,0.184930240982728,19.80003282048,18.3454437198647,100,10110.3625111095,228.05927392842,52.6318024074431,1786.10539455864,174.438496788209
58,0.190344666202586,21.60003580416,20.6107602202107,100,11000,250.04670116755,52.65234928831,2006.65574392247,165.477288042801
59,0.19635705995828,23.20003845632,22.6412729417278,100,11000,250.046714991759,47.8785460752573,2204.34568704958,158.23176139621
60,0.202905102858703,24.20004011392,24.4760347018889,100,11000,250.046756020097,44.2561797553844,2382.97739133511,152.37517685256
61,0.20994063387722,24.60004077696,26.1569059790858,100,10614.6298313217,240.738930997303,40.9498002482535,2546.62637696902,147.614436710718
62,0.217343882598536,24.90004127424,26.8464258414226,100,414.08619120545,8.7274324678442,2.63791259552474,2613.75776744292,148.392979124876
63,0.224769970615663,25.00004144,26.6122273310827,100,0.0186523347593948,0.000391975771948864,0.000137213723838587,2590.95628991514,153.427484289568
64,0.232109221004934,24.60004077696,26.1737028000959,100,8.32860003185942e-07,1.75024147948421e-08,6.22835051071609e-09,2548.26170904798,158.437238697253
65,0.239331666048554,24.5000406112,25.870861574411,100,3.66373598126302e-11,7.69928038291943e-13,2.83181488500227e-13,2518.77720296841,163.367263641466
66,0.246484575755763,24.70004094272,25.6304644740067,100,0,0,2.61227848348781e-20,2495.37223307916,168.24982391957
67,0.253570906987898,24.80004110848,25.3914954432485,100,0,0,1.74676888418431e-25,2472.10629950528,173.086937878473
68,0.260591044510565,24.70004094272,25.1538545351743,100,0,0,7.92830179611925e-30,2448.96967144872,177.878868158322
69,0.267545364213802,24.60004077696,24.9175642792735,100,0,0,3.3972086598252e-34,2425.96454237195,182.625871340823
70,0.274434236883465,24.60004077696,24.6826237084592,100,8.43276515201175,0.177220362409043,0.011507982269884,2403.09081811977,187.327990086385
71,0.281273427135121,25.10004160576,24.6465489401548,100,2822.18197459066,60.3958537947936,10.595406362206,2399.57859245438,190.678147684843
72,0.288177401864607,25.60004243456,25.1366228539668,100,5355.78009500479,116.643277878411,20.5739953642806,2447.29200154703,190.863864703204
73,0.295255920309959,25.70004260032,25.7970371117057,100,4411.18728309367,95.4631996760503,17.1653247019514,2511.58968147252,190.19484623959
74,0.302469244672578,25.40004210304,26.0256911749272,100,559.022161154926,11.7925486356091,2.8372239670333,2533.85135374624,192.194974909102
75,0.309668982457725,24.90004127424,25.8003298006729,100,0.028072828084813,0.000589945941399207,0.000213010311438655,2511.9102564129,196.707176036745
76,0.31680236682474,25.00004144,25.5603662000325,100,1.26265042865725e-06,2.65343892836421e-08,9.6708378546418e-09,2488.54749189511,201.23842411121
77,0.323870065379661,25.40004210304,25.3438990456581,100,818.745039527712,17.29348724943,2.72954086405543,2467.47233241265,205.554734278887
78,0.330918153862258,26.0000430976,25.4994000709157,100,4119.07288617073,88.9293595994923,15.2326978160713,2482.61185284688,207.401735707755
79,0.338072356369261,26.0000430976,25.9994339253126,100,3835.02381860348,82.6629963580585,14.7706630474846,2531.29495795124,207.257034851352
80,0.345332230025644,25.70004260032,26.1805684955896,100,698.08825676119,14.7387298308726,3.22347518785911,2548.93015053928,209.203106043368
81,0.352583512822393,26.10004326336,26.0507960378141,100,1421.3044625443,30.1386972222754,4.97975869029505,2536.29555360952,212.861245547677
82,0.359837998887949,26.70004425792,26.2659260821149,100,4383.8390634226,94.8207402140127,15.8367130205839,2557.24053256586,214.200849579167
83,0.367222819088503,27.500045584,26.9885648134026,100,7477.86999883135,165.373058015357,26.7655780854262,2627.59636347293,212.354810331038
84,0.374871279932899,28.60004740736,28.1494349035063,100,10331.5305229089,233.546707141084,35.6935640177874,2740.61823211658,207.900306843956
85,0.382877102737679,29.30004856768,29.4554133107596,100,9373.55530407411,210.379739441543,31.6442477039321,2867.76779110198,202.898664114811
86,0.39119657465934,29.80004939648,30.3519853419935,100,5950.12966282317,130.18569890207,19.7952280642848,2955.05770166779,200.541424002458
87,0.399688713815554,30.10004989376,30.7044965043077,100,2556.68046986852,54.6375963018409,8.57406776197695,2989.37805380895,201.363251607919
88,0.408221016376715,30.40005039104,30.6994924768308,100,1468.27401395546,31.1480888827424,4.68947283681917,2988.89086360481,204.136349942087
89,0.416743261202244,30.70005088832,30.6807347017285,100,2338.84447552346,49.8973075040066,7.26370650226231,2987.06461378433,206.86423989007
90,0.425276155018029,30.70005088832,30.7510480609075,100,2177.62239209761,46.4138463994778,7.02432403233217,2993.91029558177,209.06411826263
91,0.433816749117735,30.5000505568,30.7054698566355,100,730.35068473106,15.421354727428,2.56706506313692,2989.47281901987,211.966203006431
92,0.442318138197997,30.40005039104,30.4929822693518,100,255.814384236929,5.38462651263147,0.818826637692378,2968.78510866957,215.791382140345
93,0.450757320215697,30.30005022528,30.2770932517747,100,580.545998433485,12.2449383968267,1.8021711125659,2947.7662363649,219.57093043494
94,0.459149369127149,30.40005039104,30.1841301101603,100,2097.89374951223,44.6848608881151,6.55797207551342,2938.71538039936,222.5215163146
95,0.467553538963401,30.80005105408,30.3936330851429,100,4804.26965457996,104.222096481495,15.109623918283,2959.11251003582,223.545112282786
96,0.476049053987305,30.40005039104,30.7073052834378,100,2162.75900612442,46.1033751179493,7.55476400695849,2989.65151547241,224.129220223282
97,0.48456288808372,29.90004956224,30.5339020335662,100,1.06894068684071,0.0224637800955396,0.00684928157898446,2972.76904128649,227.638149560503
98,0.493007079209426,29.5000488992,30.2646684721991,100,4.81019200027077e-05,1.01085386904773e-06,3.11153345934518e-07,2946.55656457037,231.60496942837
99,0.501376723714901,29.80004939648,29.9971843123014,100,9.52956716485698,0.200270052103209,0.00734962342653961,2920.51440891321,235.536736341909
100,0.509687162060681,30.30005022528,29.9191110635612,100,3244.71320051127,69.6333538696846,10.0255592144612,2912.91322723154,238.124820723076
101,0.518045013357772,30.70005088832,30.3200694426137,100,5810.42483671657,126.955748010107,18.5378788403241,2951.95038189265,237.730268694619
102,0.526548523820816,30.90005121984,30.8946988698062,100,5469.93843458578,119.252171727137,17.5771595791653,3007.89608347682,236.391721023274
103,0.535189887108983,31.0000513856,31.2723998014455,100,3426.4952664609,73.654317977275,11.0815637237862,3044.66890193966,236.334970614392
104,0.543890617007646,30.90005121984,31.3082466588871,100,782.269262862032,16.5238873146114,2.79899431051092,3048.15893829049,238.369159947114
105,0.552555024242883,30.40005039104,31.058245327971,100,0.0828324586010787,0.00174071138970299,0.000522084765494239,3023.81890418641,242.051587516829
106,0.561144372136827,29.80004939648,30.785484530424,100,3.72756070454727e-06,7.83340698024885e-08,2.37042830277025e-08,2997.26301710283,245.814219560335
107,0.5696582070493,29.90004956224,30.5145494300613,100,1.68531855138099e-10,3.54166897614294e-12,1.07593266941267e-12,2970.88487919989,249.543779702439
108,0.578097154915614,30.20005005952,30.2510032303457,100,450.483819869177,9.49279381432486,1.14453815546873,2945.22612184219,253.18895640221
109,0.586490339283428,30.70005088832,30.2673829304531,100,3984.12580214805,85.9337617359622,12.3240907850935,2946.82084318934,254.912723548894
110,0.59495937419507,31.20005171712,30.7773212195548,100,6798.30729642178,149.601603796148,21.3788797506455,2996.46824027412,253.559556220723
111,0.603614394120838,31.80005271168,31.5684515690833,100,8170.75138230961,181.66217915713,25.3229810247656,3073.49238897661,250.554507305441
112,0.612498225964427,32.20005337472,32.3605974349089,100,6890.038760821,151.766047555881,21.2022449224946,3150.61540795796,247.701601212603
113,0.621562503375273,32.40005370624,32.8307307367634,100,3907.42505687657,84.2724908087941,12.1020645198589,3196.38740668561,246.891926804573
114,0.630693995088167,32.20005337472,32.8210247833116,100,78.0831818623671,1.64180734886895,0.441485835380849,3195.44243876418,248.994936150715
115,0.639771802607959,31.70005254592,32.5380772889413,100,0.00351449335656007,7.38564966562656e-05,2.11454948166524e-05,3167.89477876813,252.572406750859
